phase,scheduler,n_ues,spatial,traffic,run_id,cell_throughput_mbps,jain_index,mean_delay_ms,plr,n_ues_active,n_ues_total
phase3_group_b,tta,40,uniform,heterogeneous,15,8.3396,0.741806,3.6503,0.022092,40,40
phase3_group_b,tta,40,uniform,heterogeneous,16,7.7271,0.790075,3.6275,0.025313,40,40
phase3_group_b,tta,40,uniform,heterogeneous,17,8.5196,0.706161,3.6089,0.025765,40,40
phase3_group_b,tta,40,uniform,heterogeneous,18,8.6961,0.681928,3.6469,0.02669,40,40
phase3_group_b,tta,40,uniform,heterogeneous,19,8.3809,0.635906,3.6443,0.028799,40,40
phase3_group_b,tta,40,uniform,heterogeneous,20,8.4862,0.688973,3.6427,0.022823,40,40
phase4_extent_a,cqa,10,clustered,homogeneous,1,7.3211,0.999727,3.3497,0.010281,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,2,8.0742,0.99972,3.331,0.005252,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,3,6.7444,0.999771,3.3193,0.011538,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,4,7.6735,0.999532,3.3,0.008355,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,5,7.6395,0.999056,3.3187,0.010586,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,6,7.3404,0.999698,3.3047,0.009365,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,7,6.7608,0.999496,3.346,0.012574,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,8,6.8377,0.999554,3.2946,0.012766,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,9,7.1285,0.999809,3.3393,0.009033,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,10,7.931,0.999819,3.3328,0.007477,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,11,7.6804,0.999644,3.3501,0.007924,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,12,7.9756,0.999681,3.2912,0.006431,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,13,7.4616,0.999793,3.3389,0.008126,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,14,7.6276,0.999729,3.3476,0.009792,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,15,8.1213,0.999876,3.3613,0.005267,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,16,7.6576,0.999437,3.3663,0.00909,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,17,7.3752,0.999691,3.305,0.008066,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,18,7.8157,0.999546,3.3383,0.009313,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,19,7.7065,0.999118,3.2665,0.010758,10,10
phase4_extent_a,cqa,10,clustered,homogeneous,20,7.1683,0.99966,3.3096,0.011973,10,10
phase4_extent_a,cqa,20,clustered,homogeneous,1,6.7642,0.99939,3.4273,0.012083,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,2,7.1218,0.999095,3.4328,0.010458,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,3,6.4537,0.999266,3.4005,0.014119,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,4,7.0188,0.998552,3.401,0.011134,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,5,7.2979,0.998476,3.3681,0.013851,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,6,7.0754,0.9988,3.3703,0.010483,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,7,7.0275,0.998815,3.4049,0.009876,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,8,6.7098,0.998703,3.3752,0.013351,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,9,6.8985,0.998901,3.4003,0.012422,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,10,7.5887,0.998998,3.3648,0.008738,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,11,7.0287,0.999227,3.425,0.010617,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,12,7.5649,0.998642,3.3847,0.009163,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,13,6.7339,0.999207,3.4369,0.012515,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,14,6.7704,0.998897,3.4442,0.014204,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,15,7.0331,0.999037,3.3916,0.009864,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,16,7.2366,0.998754,3.4036,0.01123,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,17,6.6146,0.99916,3.4148,0.011624,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,18,7.1163,0.999151,3.4324,0.010814,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,19,7.4038,0.998587,3.357,0.010417,20,20
phase4_extent_a,cqa,20,clustered,homogeneous,20,6.8912,0.998927,3.383,0.011363,20,20
phase4_extent_a,cqa,40,clustered,homogeneous,1,6.9712,0.996915,3.4999,0.012718,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,2,7.0016,0.99704,3.5302,0.009876,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,3,6.4021,0.997065,3.5691,0.013078,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,4,6.7979,0.997235,3.5118,0.011538,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,5,7.1956,0.996691,3.5244,0.012,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,6,6.8597,0.996221,3.5305,0.010052,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,7,6.9461,0.996611,3.5743,0.011393,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,8,7.0481,0.996708,3.5617,0.011167,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,9,7.1049,0.996195,3.5356,0.013374,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,10,7.152,0.996943,3.5692,0.010933,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,11,6.8519,0.997142,3.5565,0.010965,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,12,7.2386,0.996825,3.5477,0.010304,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,13,6.8855,0.996472,3.5218,0.011483,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,14,6.6047,0.997175,3.5579,0.01397,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,15,6.9388,0.996902,3.5472,0.012054,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,16,7.1576,0.996664,3.5701,0.011276,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,17,6.9445,0.997257,3.562,0.009504,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,18,6.8101,0.996687,3.5514,0.013393,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,19,7.3689,0.996725,3.5202,0.008822,40,40
phase4_extent_a,cqa,40,clustered,homogeneous,20,6.6956,0.997099,3.5579,0.012535,40,40
phase4_extent_a,cqa,10,uniform,homogeneous,1,5.0595,0.999621,3.2944,0.020756,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,2,6.3495,0.999493,3.3297,0.014227,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,3,5.2856,0.999777,3.2864,0.01781,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,4,4.8915,0.999634,3.303,0.019217,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,5,4.7687,0.999367,3.2881,0.019419,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,6,5.7589,0.999631,3.3145,0.014784,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,7,8.5084,0.999574,3.2806,0.004742,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,8,5.6659,0.999526,3.2833,0.013489,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,9,5.3753,0.999817,3.3084,0.01674,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,10,6.9294,0.999329,3.3246,0.013338,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,11,6.0628,0.999515,3.3238,0.008519,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,12,5.9449,0.999618,3.3032,0.012725,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,13,4.4645,0.999429,3.3076,0.025526,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,14,6.175,0.999647,3.3123,0.013549,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,15,6.5294,0.999912,3.3142,0.006365,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,16,6.9031,0.99953,3.2903,0.00935,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,17,4.6413,0.999284,3.313,0.020883,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,18,4.8308,0.999444,3.2714,0.019818,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,19,4.7404,0.999452,3.3165,0.022171,10,10
phase4_extent_a,cqa,10,uniform,homogeneous,20,6.411,0.999788,3.2985,0.009815,10,10
phase4_extent_a,cqa,20,uniform,homogeneous,1,4.7219,0.999432,3.3818,0.022408,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,2,6.0775,0.999228,3.403,0.013643,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,3,6.2825,0.998839,3.3714,0.012337,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,4,4.9759,0.999678,3.3988,0.015071,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,5,4.5761,0.999554,3.3965,0.017023,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,6,5.9799,0.999457,3.398,0.013084,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,7,6.3635,0.998959,3.355,0.010442,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,8,5.4073,0.999389,3.3912,0.015262,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,9,4.9214,0.999389,3.3943,0.017866,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,10,5.9486,0.999261,3.3796,0.015057,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,11,5.2589,0.999386,3.4095,0.015997,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,12,4.6901,0.999606,3.3664,0.025269,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,13,4.6443,0.999447,3.3856,0.02074,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,14,4.9216,0.999044,3.3885,0.019398,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,15,5.3467,0.999279,3.3746,0.016231,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,16,5.7125,0.998787,3.3735,0.015045,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,17,4.3761,0.999005,3.4042,0.022553,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,18,5.1064,0.999646,3.4129,0.015843,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,19,5.1404,0.999131,3.3557,0.022341,20,20
phase4_extent_a,cqa,20,uniform,homogeneous,20,5.6545,0.999415,3.3913,0.014623,20,20
phase4_extent_a,cqa,40,uniform,homogeneous,1,4.8885,0.99835,3.5257,0.021731,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,2,5.5816,0.998079,3.5738,0.014509,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,3,6.3125,0.997473,3.5392,0.013063,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,4,4.6787,0.998942,3.4909,0.019875,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,5,4.5776,0.998696,3.5032,0.020881,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,6,5.2285,0.997951,3.5276,0.021213,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,7,5.0911,0.998221,3.577,0.015034,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,8,4.9432,0.998141,3.5383,0.019227,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,9,5.1242,0.997917,3.5476,0.018801,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,10,5.34,0.998023,3.5651,0.020038,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,11,4.6984,0.998535,3.5421,0.021476,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,12,4.4228,0.999152,3.5516,0.019599,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,13,4.7902,0.998285,3.5252,0.020326,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,14,5.0144,0.998105,3.5298,0.017489,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,15,5.3818,0.997996,3.5228,0.015012,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,16,4.9049,0.997766,3.5043,0.020396,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,17,4.935,0.998535,3.5428,0.018283,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,18,5.2063,0.997821,3.5158,0.017728,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,19,4.8975,0.998224,3.52,0.021156,40,40
phase4_extent_a,cqa,40,uniform,homogeneous,20,4.9097,0.9987,3.5632,0.01725,40,40
phase4_extent_b,cqa,10,clustered,heterogeneous,1,5.9714,0.437012,3.3582,0.008297,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,2,6.4401,0.445319,3.3706,0.004557,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,3,5.3448,0.436258,3.3611,0.011775,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,4,6.0063,0.43803,3.4084,0.00843,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,5,5.7066,0.435346,3.2876,0.011214,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,6,6.0712,0.435681,3.3934,0.007988,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,7,5.7941,0.434276,3.3493,0.012597,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,8,5.9426,0.433451,3.2883,0.011424,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,9,6.0703,0.433488,3.4176,0.00703,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,10,6.1626,0.444683,3.3481,0.009659,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,11,6.3785,0.444014,3.3424,0.005169,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,12,6.0892,0.437836,3.3586,0.007119,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,13,6.1338,0.438648,3.3058,0.005465,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,14,6.0466,0.437774,3.3846,0.008396,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,15,6.1641,0.4387,3.4121,0.00556,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,16,6.2478,0.439842,3.338,0.005887,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,17,5.6617,0.434336,3.3356,0.008306,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,18,5.8479,0.438487,3.3922,0.011381,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,19,6.4863,0.455064,3.3373,0.007246,10,10
phase4_extent_b,cqa,10,clustered,heterogeneous,20,5.7804,0.433732,3.2784,0.009164,10,10
phase4_extent_b,cqa,20,clustered,heterogeneous,1,7.7345,0.402207,3.413,0.007542,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,2,7.9689,0.400525,3.411,0.007371,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,3,6.7929,0.409869,3.446,0.014967,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,4,7.2096,0.406242,3.4334,0.011329,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,5,7.8973,0.40083,3.3691,0.009004,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,6,7.787,0.401959,3.4007,0.006656,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,7,7.349,0.405167,3.4254,0.011276,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,8,7.9742,0.400575,3.3774,0.008418,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,9,7.7551,0.401928,3.3529,0.009572,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,10,8.3185,0.398239,3.3964,0.00774,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,11,7.7608,0.402083,3.444,0.008697,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,12,7.7685,0.401929,3.4197,0.011405,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,13,8.4342,0.397651,3.3924,0.007353,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,14,7.2032,0.406401,3.4325,0.011936,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,15,7.0552,0.407495,3.4276,0.010123,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,16,7.3866,0.404774,3.3836,0.010091,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,17,6.8555,0.409246,3.4107,0.011208,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,18,6.7377,0.410457,3.4533,0.013972,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,19,8.5156,0.397175,3.3672,0.006958,14,20
phase4_extent_b,cqa,20,clustered,heterogeneous,20,7.7495,0.402224,3.3999,0.00773,14,20
phase4_extent_b,cqa,40,clustered,heterogeneous,1,9.0821,0.435298,3.5104,0.010061,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,2,8.5333,0.441583,3.4773,0.010157,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,3,8.3695,0.443327,3.5368,0.011158,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,4,8.3249,0.443546,3.5226,0.011399,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,5,8.2825,0.444064,3.5184,0.012939,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,6,9.1478,0.434344,3.5043,0.008734,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,7,8.3349,0.443456,3.5478,0.011558,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,8,8.3186,0.443983,3.5239,0.012619,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,9,8.5305,0.441343,3.4839,0.013514,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,10,9.2975,0.43313,3.4964,0.008804,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,11,9.0194,0.43581,3.4868,0.008758,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,12,9.0396,0.435546,3.506,0.008865,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,13,8.0435,0.447099,3.5161,0.013516,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,14,8.4126,0.442394,3.5197,0.011892,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,15,9.3043,0.433258,3.5013,0.010319,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,16,8.9725,0.43632,3.5046,0.009434,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,17,8.8448,0.437898,3.5156,0.009032,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,18,8.9067,0.437233,3.4963,0.01016,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,19,8.8886,0.437323,3.5018,0.010307,27,40
phase4_extent_b,cqa,40,clustered,heterogeneous,20,8.8646,0.437719,3.4978,0.012142,27,40
phase4_extent_b,cqa,10,uniform,heterogeneous,1,3.7796,0.451191,3.3099,0.021695,8,10
phase4_extent_b,cqa,10,uniform,heterogeneous,2,4.8174,0.439089,3.3252,0.020198,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,3,5.7897,0.433983,3.2849,0.012253,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,4,4.4105,0.443393,3.3131,0.017129,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,5,3.9301,0.449238,3.3281,0.020914,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,6,6.7117,0.466016,3.3611,0.008765,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,7,6.292,0.448701,3.3481,0.005479,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,8,6.1177,0.433362,3.3354,0.00717,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,9,4.7172,0.440235,3.3382,0.019558,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,10,4.6963,0.44033,3.4021,0.017747,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,11,6.301,0.432327,3.3863,0.003988,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,12,5.3243,0.435824,3.4109,0.013627,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,13,4.0821,0.447067,3.3915,0.024612,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,14,5.8429,0.434777,3.3777,0.013783,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,15,5.7312,0.434805,3.2987,0.008767,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,16,7.2723,0.533862,3.3316,0.003615,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,17,4.3407,0.444128,3.3609,0.020288,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,18,4.4776,0.442155,3.3348,0.021316,7,10
phase4_extent_b,cqa,10,uniform,heterogeneous,19,6.2756,0.440321,3.3609,0.010888,10,10
phase4_extent_b,cqa,10,uniform,heterogeneous,20,6.5703,0.44683,3.3561,0.003786,10,10
phase4_extent_b,cqa,20,uniform,heterogeneous,1,4.7595,0.438578,3.3567,0.022764,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,2,5.9991,0.418413,3.4136,0.015915,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,3,7.7615,0.402181,3.4354,0.008475,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,4,5.5038,0.425574,3.3746,0.012353,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,5,4.5365,0.443469,3.4279,0.019954,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,6,9.0184,0.394251,3.3773,0.007524,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,7,6.6761,0.411217,3.393,0.010665,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,8,6.6689,0.41121,3.4341,0.010071,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,9,5.7145,0.422463,3.3957,0.019079,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,10,6.0091,0.418481,3.4279,0.018736,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,11,5.9322,0.419528,3.4145,0.013122,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,12,5.3296,0.428009,3.3926,0.024688,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,13,5.4002,0.427397,3.4245,0.017459,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,14,5.5767,0.424813,3.4298,0.017279,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,15,6.1065,0.417411,3.4313,0.013299,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,16,7.5392,0.403743,3.3927,0.010757,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,17,4.4101,0.446532,3.3919,0.028318,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,18,5.1801,0.430782,3.4077,0.017111,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,19,7.9915,0.40045,3.4007,0.009946,14,20
phase4_extent_b,cqa,20,uniform,heterogeneous,20,8.2322,0.398889,3.3773,0.007399,14,20
phase4_extent_b,cqa,40,uniform,heterogeneous,1,5.1829,0.507684,3.4874,0.02337,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,2,6.2234,0.478903,3.5244,0.018395,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,3,9.2374,0.433943,3.4704,0.011054,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,4,5.9771,0.484821,3.4923,0.018027,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,5,5.0593,0.51196,3.4692,0.021037,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,6,7.537,0.45469,3.5077,0.017456,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,7,6.0936,0.482408,3.4964,0.019181,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,8,6.5692,0.471771,3.5186,0.015796,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,9,6.8975,0.46531,3.5154,0.016621,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,10,6.1418,0.480644,3.5363,0.023432,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,11,5.0678,0.511986,3.4887,0.025738,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,12,4.7116,0.523744,3.4406,0.0245,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,13,5.2265,0.505295,3.506,0.023775,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,14,5.9142,0.486565,3.533,0.020161,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,15,6.3811,0.476169,3.5247,0.016916,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,16,6.3441,0.47619,3.4676,0.018455,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,17,5.662,0.492668,3.4956,0.022519,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,18,6.0318,0.484109,3.5001,0.022073,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,19,7.2025,0.460015,3.4642,0.015534,27,40
phase4_extent_b,cqa,40,uniform,heterogeneous,20,6.4197,0.474331,3.4984,0.016114,27,40
phase4_extent_b,tbfq,10,clustered,heterogeneous,1,2.8158,0.426504,3.0164,0.014327,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,2,3.153,0.426547,3.0159,0.006763,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,3,2.3798,0.425731,3.0248,0.018892,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,4,2.7553,0.426338,3.0333,0.010564,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,5,2.5725,0.426205,3.0184,0.017607,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,6,2.7786,0.426145,3.0051,0.011325,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,7,2.6605,0.426099,3.014,0.020815,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,8,2.8168,0.426362,3.0114,0.016288,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,9,2.7933,0.426343,3.0134,0.012131,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,10,3.0442,0.426566,3.0199,0.015331,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,11,3.1855,0.426577,3.0042,0.008564,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,12,2.9585,0.426592,3.0108,0.010569,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,13,2.8414,0.426403,3.0152,0.010283,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,14,2.8641,0.426457,3.0067,0.012646,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,15,2.8653,0.426545,3.0142,0.009442,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,16,3.0349,0.426426,3.0147,0.009245,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,17,2.4159,0.425735,3.0094,0.012926,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,18,2.742,0.426331,3.011,0.019412,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,19,3.3986,0.426793,3.0131,0.009849,7,10
phase4_extent_b,tbfq,10,clustered,heterogeneous,20,2.5967,0.426462,3.0094,0.014807,7,10
phase4_extent_b,tbfq,20,clustered,heterogeneous,1,2.81,0.377723,3.0144,0.012487,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,2,2.9858,0.378453,3.0212,0.014651,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,3,2.5189,0.377273,3.0198,0.024454,14,20
phase4_extent_b,tbfq,20,clustered,heterogeneous,4,2.6522,0.377256,3.0129,0.020563,14,20
